Time - Dev1/ai10	Amplitude - Dev1/ai10
0.9342	-0.317994
0.9343	-0.306153
0.9344	-0.292668
0.9345	-0.27984
0.9346	-0.267834
0.9347	-0.254349
0.9348	-0.241192
0.9349	-0.228858
0.935	-0.215208
0.9351	-0.201886
0.9352	-0.189552
0.9353	-0.176066
0.9354	-0.162416
0.9355	-0.148931
0.9356	-0.136103
0.9357	-0.122124
0.9358	-0.108474
0.9359	-0.095317
0.936	-0.0808446
0.9361	-0.0678523
0.9362	-0.0538733
0.9363	-0.0398943
0.9364	-0.0260798
0.9365	-0.0127586
0.9366	0.00105597
0.9367	0.015035
0.9368	0.0280272
0.9369	0.0416773
0.937	0.0558208
0.9371	0.0689775
0.9372	0.0829565
0.9373	0.0969355
0.9374	0.110257
0.9375	0.123249
0.9376	0.137557
0.9377	0.150878
0.9378	0.164199
0.9379	0.177849
0.938	0.190842
0.9381	0.204163
0.9382	0.217813
0.9383	0.230476
0.9384	0.24314
0.9385	0.256954
0.9386	0.269289
0.9387	0.281787
0.9388	0.295109
0.9389	0.307772
0.939	0.320271
0.9391	0.333263
0.9392	0.346091
0.9393	0.358096
0.9394	0.371089
0.9395	0.383916
0.9396	0.395922
0.9397	0.408914
0.9398	0.421906
0.9399	0.434241
0.94	0.446904
0.9401	0.459567
0.9402	0.472066
0.9403	0.484401
0.9404	0.497064
0.9405	0.508247
0.9406	0.520417
0.9407	0.532752
0.9408	0.543935
0.9409	0.555283
0.941	0.567617
0.9411	0.5788
0.9412	0.589655
0.9413	0.601331
0.9414	0.612514
0.9415	0.623698
0.9416	0.635045
0.9417	0.646557
0.9418	0.656918
0.9419	0.668101
0.942	0.679285
0.9421	0.689152
0.9422	0.700993
0.9423	0.711519
0.9424	0.721386
0.9425	0.73224
0.9426	0.742601
0.9427	0.752469
0.9428	0.762007
0.9429	0.772204
0.943	0.781743
0.9431	0.791117
0.9432	0.801313
0.9433	0.81003
0.9434	0.818746
0.9435	0.828449
0.9436	0.837001
0.9437	0.845553
0.9438	0.854598
0.9439	0.862985
0.944	0.871044
0.9441	0.879596
0.9442	0.887819
0.9443	0.895055
0.9444	0.902949
0.9445	0.911336
0.9446	0.918244
0.9447	0.925644
0.9448	0.933374
0.9449	0.939623
0.945	0.946859
0.9451	0.953767
0.9452	0.960016
0.9453	0.966594
0.9454	0.973008
0.9455	0.979093
0.9456	0.985014
0.9457	0.991263
0.9458	0.996855
0.9459	1.00212
0.946	1.00804
0.9461	1.01347
0.9462	1.0184
0.9463	1.0235
0.9464	1.02843
0.9465	1.03287
0.9466	1.03781
0.9467	1.04257
0.9468	1.04619
0.9469	1.05063
0.947	1.05458
0.9471	1.05738
0.9472	1.06132
0.9473	1.06494
0.9474	1.0679
0.9475	1.07086
0.9476	1.07448
0.9477	1.07662
0.9478	1.07925
0.9479	1.08221
0.948	1.08402
0.9481	1.08616
0.9482	1.08846
0.9483	1.0906
0.9484	1.09191
0.9485	1.09438
0.9486	1.09619
0.9487	1.09734
0.9488	1.09931
0.9489	1.10129
0.949	1.10211
0.9491	1.10392
0.9492	1.10474
0.9493	1.10277
0.9494	1.10162
0.9495	1.09997
0.9496	1.09717
0.9497	1.09668
0.9498	1.0952
0.9499	1.09273
0.95	1.09093
0.9501	1.08928
0.9502	1.08698
0.9503	1.08451
0.9504	1.0827
0.9505	1.08024
0.9506	1.07744
0.9507	1.0753
0.9508	1.07218
0.9509	1.06889
0.951	1.06593
0.9511	1.06297
0.9512	1.05902
0.9513	1.05557
0.9514	1.05211
0.9515	1.04734
0.9516	1.04323
0.9517	1.03896
0.9518	1.03386
0.9519	1.02925
0.952	1.02514
0.9521	1.01922
0.9522	1.01462
0.9523	1.00952
0.9524	1.00327
0.9525	0.998006
0.9526	0.992579
0.9527	0.986001
0.9528	0.98008
0.9529	0.974488
0.953	0.967746
0.9531	0.961496
0.9532	0.955247
0.9533	0.948011
0.9534	0.941268
0.9535	0.934525
0.9536	0.927289
0.9537	0.91923
0.9538	0.911994
0.9539	0.904429
0.954	0.89637
0.9541	0.888805
0.9542	0.880911
0.9543	0.872359
0.9544	0.863643
0.9545	0.855585
0.9546	0.846539
0.9547	0.838316
0.9548	0.830094
0.9549	0.819897
0.955	0.811181
0.9551	0.8023
0.9552	0.792432
0.9553	0.783058
0.9554	0.773849
0.9555	0.763488
0.9556	0.753949
0.9557	0.743753
0.9558	0.733721
0.9559	0.722866
0.956	0.712999
0.9561	0.702309
0.9562	0.691126
0.9563	0.680765
0.9564	0.669746
0.9565	0.658398
0.9566	0.647215
0.9567	0.63669
0.9568	0.624684
0.9569	0.614159
0.957	0.602811
0.9571	0.590312
0.9572	0.579787
0.9573	0.569097
0.9574	0.556434
0.9575	0.544757
0.9576	0.534067
0.9577	0.521569
0.9578	0.509234
0.9579	0.497393
0.958	0.485388
0.9581	0.47256
0.9582	0.460883
0.9583	0.44822
0.9584	0.435063
0.9585	0.423551
0.9586	0.410559
0.9587	0.397566
0.9588	0.385068
0.9589	0.372404
0.959	0.359576
0.9591	0.347242
0.9592	0.334579
0.9593	0.321258
0.9594	0.308759
0.9595	0.29626
0.9596	0.282774
0.9597	0.270275
0.9598	0.257776
0.9599	0.244291
0.96	0.231792
0.9601	0.219129
0.9602	0.205478
0.9603	0.192486
0.9604	0.179658
0.9605	0.165515
0.9606	0.152523
0.9607	0.138708
0.9608	0.124894
0.9609	0.111408
0.961	0.0982512
0.9611	0.0844367
0.9612	0.0702932
0.9613	0.0571365
0.9614	0.0436508
0.9615	0.0295074
0.9616	0.0156928
0.9617	0.00237164
0.9618	-0.0117718
0.9619	-0.0252575
0.962	-0.0385786
0.9621	-0.053051
0.9622	-0.0662077
0.9623	-0.0796934
0.9624	-0.0936724
0.9625	-0.106829
0.9626	-0.120315
0.9627	-0.134458
0.9628	-0.148108
0.9629	-0.161265
0.963	-0.174586
0.9631	-0.188072
0.9632	-0.200735
0.9633	-0.21455
0.9634	-0.227706
0.9635	-0.239876
0.9636	-0.253362
0.9637	-0.266519
0.9638	-0.279018
0.9639	-0.291845
0.964	-0.305002
0.9641	-0.317337
0.9642	-0.329835
0.9643	-0.342992
0.9644	-0.354998
0.9645	-0.367332
0.9646	-0.381147
0.9647	-0.392988
0.9648	-0.405322
0.9649	-0.418643
0.965	-0.430813
0.9651	-0.442983
0.9652	-0.455647
0.9653	-0.467981
0.9654	-0.479658
0.9655	-0.492321
0.9656	-0.504326
0.9657	-0.51551
0.9658	-0.527515
0.9659	-0.539685
0.966	-0.550211
0.9661	-0.562052
0.9662	-0.574057
0.9663	-0.584254
0.9664	-0.59593
0.9665	-0.607278
0.9666	-0.618132
0.9667	-0.628986
0.9668	-0.64017
0.9669	-0.650859
0.967	-0.661714
0.9671	-0.673226
0.9672	-0.683258
0.9673	-0.693619
0.9674	-0.704309
0.9675	-0.714505
0.9676	-0.723879
0.9677	-0.734405
0.9678	-0.744272
0.9679	-0.753317
0.968	-0.763349
0.9681	-0.772559
0.9682	-0.781275
0.9683	-0.790485
0.9684	-0.799859
0.9685	-0.808082
0.9686	-0.817456
0.9687	-0.826008
0.9688	-0.833573
0.9689	-0.842125
0.969	-0.850348
0.9691	-0.857913
0.9692	-0.866136
0.9693	-0.873701
0.9694	-0.881102
0.9695	-0.888338
0.9696	-0.896561
0.9697	-0.902646
0.9698	-0.909718
0.9699	-0.917283
0.97	-0.923039
0.9701	-0.929289
0.9702	-0.936525
0.9703	-0.942281
0.9704	-0.947544
0.9705	-0.953958
0.9706	-0.960536
0.9707	-0.964976
0.9708	-0.971226
0.9709	-0.976324
0.971	-0.980764
0.9711	-0.98652
0.9712	-0.991783
0.9713	-0.996224
0.9714	-1.00099
0.9715	-1.00593
0.9716	-1.00971
0.9717	-1.01399
0.9718	-1.01843
0.9719	-1.02171
0.972	-1.02533
0.9721	-1.02944
0.9722	-1.03257
0.9723	-1.03569
0.9724	-1.03931
0.9725	-1.04161
0.9726	-1.04425
0.9727	-1.04704
0.9728	-1.04967
0.9729	-1.05181
0.973	-1.05411
0.9731	-1.05658
0.9732	-1.05839
0.9733	-1.06036
0.9734	-1.06217
0.9735	-1.06316
0.9736	-1.06563
0.9737	-1.06776
0.9738	-1.06842
0.9739	-1.07056
0.974	-1.07237
0.9741	-1.07286
0.9742	-1.07352
0.9743	-1.07253
0.9744	-1.07056
0.9745	-1.06941
0.9746	-1.06809
0.9747	-1.06612
0.9748	-1.06415
0.9749	-1.06316
0.975	-1.06118
0.9751	-1.05855
0.9752	-1.05757
0.9753	-1.05477
0.9754	-1.05214
0.9755	-1.05033
0.9756	-1.04803
0.9757	-1.0454
0.9758	-1.0426
0.9759	-1.04013
0.976	-1.03635
0.9761	-1.03339
0.9762	-1.0306
0.9763	-1.02632
0.9764	-1.02303
0.9765	-1.01958
0.9766	-1.01497
0.9767	-1.01102
0.9768	-1.00691
0.9769	-1.00247
0.977	-0.99721
0.9771	-0.993263
0.9772	-0.987836
0.9773	-0.982573
0.9774	-0.978133
0.9775	-0.972377
0.9776	-0.966292
0.9777	-0.961358
0.9778	-0.955767
0.9779	-0.949024
0.978	-0.943268
0.9781	-0.937347
0.9782	-0.930604
0.9783	-0.924684
0.9784	-0.918434
0.9785	-0.910869
0.9786	-0.904126
0.9787	-0.897384
0.9788	-0.88949
0.9789	-0.882253
0.979	-0.875346
0.9791	-0.867288
0.9792	-0.859229
0.9793	-0.8515
0.9794	-0.843277
0.9795	-0.834889
0.9796	-0.826995
0.9797	-0.81795
0.9798	-0.809562
0.9799	-0.801339
0.98	-0.792459
0.9801	-0.782756
0.9802	-0.774039
0.9803	-0.764994
0.9804	-0.754304
0.9805	-0.745423
0.9806	-0.735885
0.9807	-0.725688
0.9808	-0.715985
0.9809	-0.705789
0.981	-0.694934
0.9811	-0.684902
0.9812	-0.674542
0.9813	-0.663029
0.9814	-0.65234
0.9815	-0.64165
0.9816	-0.630631
0.9817	-0.619283
0.9818	-0.608922
0.9819	-0.59741
0.982	-0.586227
0.9821	-0.575537
0.9822	-0.563532
0.9823	-0.552513
0.9824	-0.54133
0.9825	-0.529324
0.9826	-0.517154
0.9827	-0.505971
0.9828	-0.493966
0.9829	-0.481796
0.983	-0.469955
0.9831	-0.457456
0.9832	-0.444299
0.9833	-0.432293
0.9834	-0.420123
0.9835	-0.406802
0.9836	-0.394468
0.9837	-0.382462
0.9838	-0.36947
0.9839	-0.356642
0.984	-0.344966
0.9841	-0.33148
0.9842	-0.318981
0.9843	-0.306811
0.9844	-0.293326
0.9845	-0.280991
0.9846	-0.268328
0.9847	-0.2555
0.9848	-0.242014
0.9849	-0.230009
0.985	-0.216359
0.9851	-0.203202
0.9852	-0.190703
0.9853	-0.177218
0.9854	-0.163567
0.9855	-0.150411
0.9856	-0.136761
0.9857	-0.123111
0.9858	-0.109296
0.9859	-0.0961393
0.986	-0.0816669
0.9861	-0.0681813
0.9862	-0.0548601
0.9863	-0.0410455
0.9864	-0.0277243
0.9865	-0.0139098
0.9866	-9.52E-05
0.9867	0.0130615
0.9868	0.0267116
0.9869	0.041184
0.987	0.0549985
0.9871	0.0679908
0.9872	0.0818053
0.9873	0.0956199
0.9874	0.108777
0.9875	0.122756
0.9876	0.13657
0.9877	0.149891
0.9878	0.163377
0.9879	0.177027
0.988	0.190019
0.9881	0.20334
0.9882	0.216333
0.9883	0.229325
0.9884	0.241988
0.9885	0.255803
0.9886	0.268302
0.9887	0.280636
0.9888	0.294286
0.9889	0.306621
0.989	0.319284
0.9891	0.332605
0.9892	0.345104
0.9893	0.357438
0.9894	0.370266
0.9895	0.38293
0.9896	0.394771
0.9897	0.408092
0.9898	0.421084
0.9899	0.432596
0.99	0.445588
0.9901	0.458745
0.9902	0.470422
0.9903	0.483085
0.9904	0.495584
0.9905	0.50759
0.9906	0.519431
0.9907	0.531765
0.9908	0.543113
0.9909	0.554625
0.991	0.566466
0.9911	0.577813
0.9912	0.589326
0.9913	0.600509
0.9914	0.611856
0.9915	0.622546
0.9916	0.634223
0.9917	0.645735
0.9918	0.656096
0.9919	0.667444
0.992	0.678462
0.9921	0.688494
0.9922	0.699678
0.9923	0.710861
0.9924	0.720728
0.9925	0.731254
0.9926	0.742108
0.9927	0.751482
0.9928	0.761679
0.9929	0.771711
0.993	0.780756
0.9931	0.790623
0.9932	0.800162
0.9933	0.809372
0.9934	0.818252
0.9935	0.82812
0.9936	0.836178
0.9937	0.844895
0.9938	0.853776
0.9939	0.862327
0.994	0.870057
0.9941	0.878938
0.9942	0.886832
0.9943	0.894561
0.9944	0.90262
0.9945	0.910514
0.9946	0.917257
0.9947	0.92548
0.9948	0.93288
0.9949	0.938801
0.995	0.946202
0.9951	0.953438
0.9952	0.959687
0.9953	0.965937
0.9954	0.972679
0.9955	0.978436
0.9956	0.98452
0.9957	0.990934
0.9958	0.996526
0.9959	1.00179
0.996	1.00804
0.9961	1.01297
0.9962	1.01791
0.9963	1.02333
0.9964	1.0281
0.9965	1.03221
0.9966	1.03748
0.9967	1.04225
0.9968	1.0457
0.9969	1.04998
0.997	1.05442
0.9971	1.05738
0.9972	1.06116
0.9973	1.06494
0.9974	1.06708
0.9975	1.07053
0.9976	1.07366
0.9977	1.07645
0.9978	1.07876
0.9979	1.08188
0.998	1.08385
0.9981	1.08599
0.9982	1.08846
0.9983	1.09043
0.9984	1.09208
0.9985	1.09438
0.9986	1.09569
0.9987	1.0975
0.9988	1.09948
0.9989	1.10096
0.999	1.10227
0.9991	1.10375
0.9992	1.10474
0.9993	1.10293
0.9994	1.10162
0.9995	1.10014
0.9996	1.09783
0.9997	1.09701
0.9998	1.09537
0.9999	1.09273
